time,ep_x,ep_y,ep_z,p_cx,p_cy,p_cz,p_dx,p_dy,p_dz
3.581999999999827,-0.006373235061980065,-0.0064620656650384856,-0.03777064349218573,2.397530692890933,-1.8916257709052107,0.6862522837298122,2.403903927952913,-1.8851637052401722,0.7240229272219979
3.599999999999825,-0.006393329920966195,-0.00636954474201068,-0.03741636611934662,2.3976470576094724,-1.8913967904046574,0.687288858990279,2.4040403875304386,-1.8850272456626467,0.7247052251096257
3.617999999999823,-0.006354596227923448,-0.006445846524591126,-0.037218632534527396,2.3978101729579864,-1.8913487105317663,0.6881085008524558,2.40416476918591,-1.8849028640071752,0.7253271333869832
3.635999999999821,-0.006347929456693713,-0.006323041205641422,-0.03670609865169061,2.397928982281417,-1.891113762660616,0.6891817474962961,2.4042769117381106,-1.8847907214549746,0.7258878461479867
3.653999999999819,-0.006282290897657639,-0.006376596588530292,-0.03636178649927835,2.398094378968331,-1.8910675599156268,0.6900248502880981,2.4043766698659885,-1.8846909633270965,0.7263866367873765
3.671999999999817,-0.006249506056686727,-0.006223747508769639,-0.03569704618328906,2.398214408240286,-1.8908274664048825,0.6911258127590063,2.4044639142969726,-1.884603718896113,0.7268228589422954
3.689999999999815,-0.006157615167242891,-0.006255615278500493,-0.03521341575550607,2.3983809168072474,-1.8907847164970955,0.6919825315743791,2.4045385319744903,-1.884529101218595,0.7271959473298851
3.7079999999998132,-0.006099509831677619,-0.006073093726463696,-0.03440309564383215,2.3985009163727984,-1.8905403007150727,0.6931023228359816,2.404600426204476,-1.884467206988609,0.7275054184798138
3.7259999999998112,-0.0059821654285996395,-0.006084491673417736,-0.03378800145903704,2.3986673513520707,-1.8905026080858327,0.6939628699017479,2.4046495167806703,-1.884418116412415,0.727750871360785
3.7439999999998093,-0.0058996791593739495,-0.005872788891750247,-0.03283925381155739,2.3987860609291833,-1.8902546819962782,0.6950927340886619,2.4046857400885573,-1.884381893104528,0.7279319879002193
3.7619999999998073,-0.005757093709539252,-0.005863734485947125,-0.03210260936197207,2.3989519554782603,-1.8902223184912328,0.6959459240344589,2.4047090491877996,-1.8843585840052857,0.7280485333964309
3.7799999999998053,-0.005650872572745769,-0.00562440397902253,-0.031025602559310972,2.399068541300321,-1.8899726232990406,0.6970747542634578,2.404719413873067,-1.884348219320018,0.7281003568227687
3.7979999999998033,-0.005482181647270323,-0.005591147335386237,-0.030178173530038377,2.399234639065908,-1.8899419598152931,0.697909217493287,2.4047168207131784,-1.8843508124799069,0.7280873910233254
3.8159999999998013,-0.005350459012000819,-0.005326007996413029,-0.028987082768378913,2.399350814056505,-1.8896923681209925,0.6990225700315836,2.404701273068506,-1.8843663601245795,0.7280096527999625
3.8339999999997993,-0.005156351245525048,-0.005267328664067428,-0.028030121901387317,2.3995164398410957,-1.889662170770532,0.6998371209891496,2.404672791086621,-1.8843948421064645,0.727867242890537
3.8519999999997974,-0.005000211645534769,-0.0049778012030567975,-0.0267333414370462,2.3996312000306506,-1.8894140227199567,0.7009270044013132,2.4046314116761853,-1.8844362215169,0.7276603458383594
3.8699999999997954,-0.0047818934802350554,-0.00489497409812234,-0.025674741358473807,2.3997952949788885,-1.8893854188320838,0.701714488394578,2.4045771884591236,-1.8844904447339614,0.7273892297530518
3.8879999999997934,-0.004603122764767598,-0.004582564139559819,-0.024281131062843575,2.399907068936369,-1.8891400056315089,0.7027731149002712,2.4045101917011364,-1.884557441491949,0.7270542459631147
3.9059999999997914,-0.0043622683700790255,-0.0044772403523427595,-0.02312967086085793,2.4000682398505653,-1.8891143653247837,0.7035261576997971,2.4044305082206443,-1.884637124972441,0.726655828560655
3.9239999999997894,-0.004162424011413535,-0.004143526191859204,-0.02164818736009544,2.4001758172648726,-1.8888729181086585,0.7045463064787675,2.404338241276286,-1.8847293919167993,0.7261944938388629
3.9419999999997875,-0.003900793498691879,-0.004017413963463223,-0.02041293589617832,2.400332716934415,-1.8888515367234413,0.7052579037267903,2.404233510433107,-1.884834122759978,0.7256708396229686
3.9599999999997855,-0.003681552129470411,-0.0036641062639450883,-0.018852737656093632,2.4004348992781517,-1.888615288049408,0.7062328068394506,2.404116451407622,-1.884951181785463,0.7250855444955442
3.9779999999997835,-0.003400977780328329,-0.0035190093704204894,-0.017542950016444236,2.4005862381116163,-1.888599426671561,0.7068964169007116,2.4039872158919446,-1.8850804173011406,0.7244393669171558
3.9959999999997815,-0.0031641921344611745,-0.0031479612212892416,-0.01591353982235344,2.400681779222753,-1.8883696230571603,0.7078196044211513,2.4038459713572142,-1.885221661835871,0.7237331442435048
4.01399999999978,-0.0028665947565222893,-0.0029857812620470714,-0.014538740884138202,2.4008263060800576,-1.8883605136185526,0.7084290507561936,2.40369290083658,-1.8853747323565055,0.7229677916403318
4.031999999999778,-0.0026141917433055717,-0.002598921112957786,-0.012849833132855037,2.400914010944706,-1.8881383516180317,0.7092944677646352,2.4035282026880114,-1.8855394305050739,0.7221443008974903
4.049999999999776,-0.002301565927798954,-0.002421633964543757,-0.011419738674114832,2.4010505244094595,-1.8881371768203705,0.7098440004696108,2.4033520903372585,-1.8857155428558268,0.7212637391437257
4.067999999999774,-0.0020355401444160925,-0.0020209597418101577,-0.009681208553549814,2.4011292518568625,-1.887923800933617,0.7106460389102758,2.4031647920012786,-1.8859028411918068,0.7203272474638256
4.085999999999772,-0.001709947383243371,-0.0018306093718625238,-0.008205676330035327,2.401256603009257,-1.8879316921724476,0.7111303630898989,2.4029665503925,-1.886101082800585,0.7193360394199342
4.10399999999977,-0.0014323544122838427,-0.0014181821592003097,-0.006427511420402543,2.4013252679920183,-1.8877281929479832,0.7118638880585423,2.402757622404302,-1.886310010788783,0.7182913994789448
4.121999999999768,-0.0010959153258083276,-0.0012168734780406698,-0.004916493959763457,2.401442363452307,-1.8877462278930104,0.7122781873882477,2.4025382787781155,-1.8865293544149697,0.7171946813480111
4.139999999999766,-0.0008088639647727547,-0.0007948100355581467,-0.003108747034969772,2.401499939787807,-1.8875536394760637,0.7129385591853622,2.4023088037525797,-1.8867588294405055,0.716047306220332
4.157999999999764,-0.00046374951612238036,-0.0005847006071344474,-0.0015722454874933511,2.4016057451790878,-1.8875828391050096,0.7132785154459906,2.40206949469521,-1.8869981384978751,0.714850760933484
4.175999999999762,-0.00016939294522710924,-0.00015516471702547996,0.0002550117104026528,2.401651268771824,-1.8874021361930597,0.7138616077530909,2.401820661717051,-1.8872469714760343,0.7136065960426883
4.19399999999976,0.00018218537250591638,6.154467365249161e-05,0.0018069928459820694,2.401744812643321,-1.887443461248618,0.7141234166574894,2.401562627270815,-1.8875050059222704,0.7123164238115073
